    19	대해서도
    19	대폭
    19	대통령과
    19	대체로
    19	대신
    19	나라가
    19	김종필
    19	그럴
    19	굳이
    19	관련한
    19	관계는
    19	고르바초프는
    19	계획입니다.
    19	경우가
    19	경우,
    19	것이고
    19	개혁을
    19	가능할
    19	가고
    19	9월
    19	40
    19	1년
    19	12일
    19	"최근
    19	"우리는
    18	현행
    18	학생들의
    18	하겠다는
    18	필요하다고
    18	통일은
    18	최소한
    18	최대한
    18	총재의
    18	체르냐크
    18	진행되고
    18	정책을
    18	정계개편의
    18	점차
    18	전씨의
    18	적은
    18	잘못된
    18	작은
    18	자체가
    18	자세가
    18	자리에
    18	자꾸
    18	인
    18	이익을
    18	이르는
    18	의미에서
    18	위해서
    18	와
    18	오직
    18	역사적
    18	어렵다.
    18	야당이
    18	앞으로는
    18	알려진
    18	아마도
    18	실질적인
    18	세계의
    18	성과를
    18	생각은
    18	상황에
    18	상태에서
    18	변화는
    18	법을
    18	받아야
    18	반면
    18	반대하는
    18	믿는다.
    18	민주화
    18	문화재
    18	모스크바
    18	마지막
    18	때의
    18	때까지
    18	등과
    18	동안의
    18	단순한
    18	김일성
    18	길이
    18	기본
    18	그래도
    18	국회에서
    18	국민적
    18	국민을
    18	관련된
    18	경찰의
    18	경제의
    18	경우는
    18	결과는
    18	결과
    18	것이란
    18	강조하고
    18	갈수록
    18	89년
    18	2일
    18	"앞으로
    18	"내가
    17	협상을
    17	한때
    17	하여금
    17	하나로
    17	평소
    17	통일에
    17	추진하고
    17	중심으로
    17	중대한
    17	주요
    17	주로
    17	전씨
    17	적절한
    17	저는
    17	잘못
    17	있는지
    17	임대료
    17	이야기를
    17	의지를
    17	의견이
    17	위에
    17	요구하는
    17	오랜
    17	예를
    17	양국간
    17	야당
    17	아무런
    17	신임
    17	시작했다.
    17	수교
    17	소련을
    17	생각할
    17	생각하면
    17	비롯,
    17	분위기를
    17	분야에서
    17	분명하다.
    17	북한과
    17	보십니까.
    17	방안을
    17	발표한
    17	발전을
    17	믿고
    17	민주화를
    17	미리
    17	문제,
    17	무엇입니까.
    17	먹고
    17	맞아
    17	말한
    17	막상
    17	마치고
    17	마련이다.
    17	뜻이
    17	등에서
    17	들었다.
    17	돈이
    17	독일
    17	누구나
    17	논의가
    17	노대통령의
    17	내각제를
    17	나
    17	끝내
    17	끌고
    17	기존
    17	기다리고
    17	그처럼
    17	그런데도
    17	국회의
    17	국회는
    17	고르바초프가
    17	경제적인
    17	결과가
    17	것이지요.
    17	갖는
    17	가서
    17	2년
    17	25일
    17	22일
    17	"이
    16	협력을
    16	해결할
    16	한편
    16	학생들은
    16	필요성을
    16	필요로
    16	포함,
    16	평민당이
    16	통합을
    16	타고
    16	추구하는
    16	최근의
    16	참석한
    16	집을
    16	주한미군
    16	주장했다.
    16	제조업의
    16	정부를
    16	잠시
    16	자리에서
    16	있지만,
    16	있었다고
    16	있어요.
    16	입장이
    16	일본에
    16	일문일답이다.
    16	이번에는
    16	의미
    16	위기를
    16	외국의
    16	왔다는
    16	오빠
    16	열리는
    16	여기서
    16	없었습니다.
    16	얘기할
    16	양국의
    16	양국간의
    16	야당의
    16	앞에
    16	안정을
    16	아침
    16	아니었다.
    16	심각하게
    16	신경을
    16	신
    16	세계적인
    16	서울의
    16	서
    16	생각하는가.
    16	새삼
    16	새벽
    16	상황은
    16	사실이
    16	사람들의
    16	뿐입니다.
    16	분의
    16	분명한
    16	북한도
    16	북
    16	보아
    16	보면,
    16	보기
    16	벌써
    16	밝히고
    16	받지
    16	민주당
    16	물가
    16	못지
    16	모아
    16	모습이
    16	명
    16	매일
    16	말한다.
    16	많아
    16	만나는
    16	때,
    16	됐습니다.
    16	돌아
    16	덧붙였다.
    16	당연한
    16	다양한
    16	눈을
    16	논의할
    16	넘는
    16	내용이
    16	내용은
    16	내린
    16	내려
    16	나선
    16	나머지
    16	나름대로
    16	나도
    16	기업들의
    16	기본적으로
    16	기대한다.
    16	그리
    16	그때
    16	그냥
    16	구체적
    16	관련
    16	관계
    16	계기가
    16	결과적으로
    16	겪고
    16	겨우
    16	게다가
    16	것에
    16	같아
    16	강한
    16	8월
    16	2월
    16	24일
    16	23일
    16	12
    16	11
    16	"우리
    15	효과를
    15	혹은
    15	향후
    15	했을
    15	했다고
    15	해결해야
    15	합의가
    15	한반도에
    15	하나가
    15	풀어
    15	통합
    15	최고
    15	철저한
    15	차례나
    15	질문을
    15	중국의
    15	중국은
    15	주장을
    15	정보를
    15	절차를
    15	전제로
    15	장관의
    15	입을
    15	일도
    15	인상을
    15	인사를
    15	우리네
    15	왔기
    15	오랫
    15	예정이다.
    15	열어
    15	연
    15	여권의
    15	어렵다는
    15	어디
    15	알려지고
    15	아직은
    15	아주
    15	신뢰를
    15	시대의
    15	수많은
    15	수교를
    15	상대로
    15	사이의
    15	빠른
    15	비슷한
    15	불만을
    15	분쯤
    15	분명
    15	부동산을
    15	본다"
    15	발생한
    15	반응을
    15	반대로
    15	바람직한
    15	바람직하지
    15	문화
    15	모르고
    15	맞는
    15	맞게
    15	말하는
    15	마음을
    15	또다른
    15	때문이라고
    15	땅을
    15	데도
    15	데는
    15	대표적인
    15	대표가
    15	대상으로
    15	대북한
    15	대규모
    15	달러
    15	느끼게
    15	노력이
    15	노대통령은
    15	낸
    15	나오는
    15	나가고
    15	끝난
    15	기회가
    15	기자회견에서
    15	기업이
    15	그게
    15	군사적
    15	국회가
    15	국군의
    15	관계에
    15	경찰이
    15	걸고
    15	가졌다.
    15	6월
    15	3백
    15	2천
    15	2만
    15	10일
    14	회견을
    14	협의를
    14	현실적으로
    14	현상이
    14	현상은
    14	했지만
    14	했으나
    14	한미
    14	필요하다는
    14	평화와
    14	평민당은
    14	페레스트로이카
    14	특별히
    14	투자를
    14	커다란
    14	추진할
    14	최대
    14	참여를
    14	차례에
    14	지향하는
    14	지적도
    14	중국과
    14	주민들의
    14	정씨는
    14	정권을
    14	점
    14	절실한
    14	장기적으로
    14	작년에
    14	있지요.
    14	있으니
    14	일하는
    14	인구
    14	이야기가
    14	이견이
    14	원인이
    14	예컨대
    14	없다"
    14	얻어
    14	어차피
    14	어쩔
    14	어떤가.
    14	앞으로도
    14	압력을
    14	않을까
    14	않아도
    14	않는다고
    14	않기
    14	않겠다는
    14	안됩니다.
    14	안다.
    14	아직까지
    14	아무
    14	시쯤
    14	서로의
    14	서로가
    14	사태를
    14	비중을
    14	비업무용
    14	비로소
    14	불가피한
    14	변화에
    14	법이
    14	법의
    14	번
    14	밝은
    14	무척
    14	무조건
    14	무엇인가.
    14	못한다.
    14	못하게
    14	몹시
    14	목표를
    14	먼
    14	맡은
    14	말인가.
    14	말로
    14	말도
    14	많다는
    14	만약
    14	만들고
    14	만들
    14	막을
    14	막기
    14	마련한
    14	때와
    14	때도
    14	둘러싼
    14	독립을
    14	도저히
    14	대통령을
    14	대일
    14	단순히
    14	다리를
    14	느끼는
    14	노대통령과
    14	남을
    14	나타나고
    14	나아가
    14	나쁜
    14	나라를
    14	나갔다.
    14	끝까지
    14	길은
    14	기존의
    14	기자회견을
    14	기자들과
    14	기대할
    14	기능을
    14	그렇지만
    14	그건
    14	궁극적으로
    14	군의
    14	교수
    14	관계의
    14	관계개선을
    14	곧바로
    14	경제협력
    14	경제는
    14	결정을
    14	것인지.
    14	거기에
    14	갖지
    14	가능성을
    14	가능성도
    14	80년대
    14	3월
    14	"현재
    14	"우선
    14	"물론
    13	회담은
    13	회견
    13	활동을
    13	향해
    13	행동을
    13	했는데
    13	한편,
    13	한다"
    13	한꺼번에
    13	한국학을
    13	한국인
    13	한-소
    13	하지만,
    13	파업을
    13	크다고
    13	취할
    13	추진
    13	최고위원
    13	총재가
    13	초점을
    13	책임
    13	창당
    13	쪽으로
    13	지적했다.
    13	지원을
    13	지난번
    13	주민들이
    13	좋지
    13	조치는
    13	제외한
    13	제도적
    13	정치적인
    13	정계개편
    13	점입니다.
    13	절실히
    13	전했다.
    13	전체
    13	자연스럽게
    13	있어도
    13	일본과
    13	일련의
    13	인식을
    13	이해할
    13	이해가
    13	이유를
    13	이르고
    13	이루어진
    13	이루는
    13	이래
    13	원하는
    13	우려가
    13	열릴
    13	연간
    13	여건이
    13	없으나
    13	언제
    13	어렵습니다.
    13	어려움은
    13	어떠한
    13	얘기다.
    13	아래
    13	아닌가
    13	아니냐는
    13	아니고
    13	쓸
    13	시작된
    13	시민들이
    13	시민들의
    13	시급한
    13	성장을
    13	성과가
    13	서울과
    13	서씨는
    13	생각하지
    13	생각
    13	사회는
    13	사전에
    13	불행한
    13	분야의
    13	북경에서
    13	부족한
    13	보여준
    13	보여주는
    13	보여주고
    13	보아야
    13	보도가
    13	보는지.
    13	별다른
    13	별
    13	법적
    13	벌어지고
    13	백담사
    13	방소
    13	방법으로
    13	받아들일
    13	박철언
    13	바라고
    13	민주주의
    13	민주당은
    13	민정
    13	민생치안
    13	문제입니다.
    13	모여
    13	맡아
    13	맞춰
    13	많습니다.
    13	만일
    13	만에
    13	뜻으로
    13	들은
    13	둘
    13	더불어
    13	대학에
    13	다음
    13	다를
    13	능력이
    13	느낀
    13	느끼지
    13	노태우대통령의
    13	노대통령이
    13	남북한이
    13	날이
    13	김총재의
    13	김일성의
    13	기업들이
    13	기술을
    13	기대하고
    13	급격한
    13	그러면
    13	국회를
    13	국제적
    13	교육의
    13	계획을
    13	경제가
    13	것"이라며
    13	강력히
    13	각국의
    13	가
    13	31일
    13	27일
    13	10월
    13	"이제
    12	확신합니다.
    12	합니다"
    12	한해
    12	한데
    12	한달
    12	한다면
    12	한국학
    12	한결
    12	하며,
    12	하루빨리
    12	하나도
    12	하겠습니다.
    12	필요하다.
    12	피해를
    12	틀림
    12	큽니다.
    12	카악!
    12	치고
    12	취한
    12	취임
    12	최
    12	찾는
    12	차
    12	지키는
    12	지적이다.
    12	지역의
    12	지나친
    12	쥐고
    12	중요합니다.
    12	중에서도
    12	주장하는
    12	주었다.
    12	제도를
    12	정치는
    12	정치가
    12	정말로
    12	정도가
    12	정계재편
    12	점점
    12	점에
    12	점도
    12	전화를
    12	전쟁이
    12	장애자
    12	장래에
    12	장기적인
    12	있으나,
    12	있었습니다.
    12	있다"며
    12	있다
    12	있는지.
    12	일부에서는
    12	일방적으로
    12	이르기까지
    12	이들을
    12	유럽
    12	요구하고
    12	왔을
    12	왔다고
    12	영향력을
    12	영국
    12	염두에
    12	역점을
    12	없지만
    12	없으며
    12	없고,
    12	언제나
    12	언론이
    12	어쨌든
    12	앞에서
    12	알아야
    12	안된다는
    12	안되면
    12	아무튼
    12	쓰지
    12	싶습니다.
    12	실제
    12	실정이다.
    12	쉬운
    12	소련에서
    12	세상에
    12	서울을
    12	생기는
    12	생각한다"
    12	상대적으로
    12	삶의
    12	사전
    12	사담
    12	불구,
    12	분위기는
    12	북한측의
    12	본격적인
    12	보아도
    12	별도로
    12	버리는
    12	버려야
    12	배리
    12	미국에서
    12	문제들이
    12	무엇이
    12	모양이다.
    12	머리를
    12	말았다.
    12	많고
    12	만났다.
    12	마찬가지로
    12	마찬가지다.
    12	마당에
    12	따르면
    12	듯하다.
    12	두는
    12	되풀이
    12	됐다고
    12	대남
    12	당
    12	달러의
    12	노대통령
    12	내한한
    12	내부의
    12	내각제가
    12	남은
    12	나타난
    12	나라는
    12	끼칠
    12	김총재는
    12	기울이고
    12	기여할
    12	기대를
    12	기대
    12	금년
    12	규정하고
    12	국회에
    12	국민들은
    12	국가적
    12	교수는
    12	공산당
    12	경협
    12	경찰은
    12	경우에는
    12	견해를
    12	걸친
    12	거대한
    12	개혁의
    12	개방을
    12	갖가지
    12	갈등을
    12	가져
    12	가령
    12	80년
    12	7백
    12	2차
    12	25
    12	21일
    12	16일
    12	"그러나
    11	회담에서
    11	형태로
    11	향한
    11	한계가
    11	하기로
    11	필요할
    11	평화를
    11	평균
    11	측면도
    11	충분한
    11	추진하는
    11	최초로
    11	최선의
    11	처음부터
    11	참으로
    11	차지하는
    11	짧은
    11	진통을
    11	지도
    11	준다.
    11	주택
    11	주장이다.
    11	주장에
    11	주어야
    11	좋다고
    11	조치가
    11	조만간
    11	조건을
    11	정치인들이
    11	정책이
    11	정상회담에
    11	정권의
    11	접촉을
    11	절대로
    11	전쟁을
    11	전부터
    11	장애가
    11	자칫
    11	자신을
    11	있음은
    11	있었을
    11	있었기
    11	있습니다"
    11	일선
    11	일본을
    11	인정하는
    11	이중
    11	이전의
    11	이유는.
    11	이루어져야
    11	이끌어
    11	이것을
    11	유지해
    11	움직임을
    11	우리와
    11	요즈음
    11	요인이
    11	왔으나
    11	왔는데
    11	올들어
    11	예상되는
    11	연락을
    11	연내
    11	역사적인
    11	여당이
    11	없이는
    11	없는가.
    11	어쩌면
    11	약속을
    11	애를
    11	않은가.
    11	않았지만
    11	않았습니다.
    11	않는다면
    11	않느냐는
    11	않겠다.
    11	앉아
    11	아파트
    11	아랍
    11	아니며
    11	쓴
    11	실천에
    11	시기에
    11	수교는
    11	소홀히
    11	소문이
    11	세워
    11	성급한
    11	선거에서
    11	서울시
    11	서울로
    11	서독
    11	살
    11	사회주의
    11	사회를
    11	사례가
    11	사람들을
    11	사고
    11	사건이
    11	불러
    11	불과하다.
    11	북은
    11	봅니다"
    11	보인
    11	보았다.
    11	별도의
    11	변화
    11	버리고
    11	방한
    11	발언을
    11	받게
    11	민정계가
    11	미루어
    11	미래의
    11	미국도
    11	물론이다.
    11	묻는
    11	목적이
    11	모른다는
    11	몇가지
    11	명에
    11	맡게
    11	많지
    11	만나게
    11	떨어져
    11	등도
    11	들어서는
    11	뒤에
    11	뒤늦게
    11	도대체
    11	대화가
    11	대책이
    11	대상이
    11	대북
    11	대단한
    11	당국의
    11	달을
    11	달러를
    11	달라진
    11	달라는
    11	다름
    11	능력을
    11	늘어나는
    11	노조가
    11	노사
    11	년
    11	널리
    11	너무나
    11	내내
    11	나를
    11	나누어
    11	나가
    11	김최고
    11	김총재가
    11	김일성이
    11	금융실명제
    11	근본적인
    11	그토록
    11	그저
    11	그보다는
    11	그만한
    11	그리하여
    11	균형을
    11	권한을
    11	국방부
    11	국민과
    11	교육을
    11	광주
    11	관계개선
    11	공휴일
    11	공정한
    11	공권력
    11	고통을
    11	고개를
    11	계획이다.
    11	계속되고
    11	경험을
    11	결정할
    11	결국은
    11	개혁
    11	개인적
    11	갖추고
    11	강하게
    11	간
    11	가질
    11	85년
    11	3천
    11	35
    11	21
    11	"특히
    10	힘으로
    10	희망을
    10	회담이
    10	확대
    10	협조를
    10	현재로서는
    10	현실에
    10	현명한
    10	행사를
    10	해서는
    10	한국에서
    10	하자는
    10	하면,
    10	하던
    10	하기도
    10	하겠다"
    10	피할
    10	풀브라이트
    10	평민당과
    10	투자가
    10	크고
    10	측면이
    10	취하고
    10	최종
    10	최소한의
    10	최대의
    10	총재
    10	첫째,
    10	찾을
    10	차원의
    10	차기
    10	지키지
    10	지켜야
    10	지켜
    10	지적하고
    10	지자제
    10	지니고
    10	지낸
    10	지고
    10	증시가
    10	중요하다고
    10	중요성을
    10	중에는
    10	중국이
    10	주장해
    10	좋을
    10	좋겠다.
    10	종래의
    10	전문가
    10	전노협
    10	적도
    10	장관
    10	자기가
    10	있을지
    10	있다"면서
    10	일종의
    10	일에
    10	인상이
    10	인류의
    10	이제까지
    10	이전에
    10	이번이
    10	이룰
    10	이루고
    10	이라크가
    10	이끌고
    10	의원
    10	의미하는
    10	위해서도
    10	원하고
    10	원칙에
    10	원래
    10	외에
